Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text.started,text.stopped,text_4.started,text_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1500,0.02,imagenes\Brownie.jpg,0.17000143351927688,None,0,2,2,1,0,11,11,3,88.05261959001655,88.05384700000286,88.04779330000747,None,2.673177083333333,0.11483519998728298,88.04779330000747,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1500,0.02,imagenes\Rosquitas (1).jpg,0.3035383390851263,None,0,2,2,1,0,12,12,17,88.20275486001628,88.20783400000073,88.20232680000481,None,3.923177083333333,0.1275393000105396,88.20232680000481,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1500,0.02,imagenes\Nutella (1).jpg,0.5277483225747329,None,0,2,2,1,0,13,13,12,88.35296513000503,88.36925139999948,88.35832480000681,None,4.268229166666667,0.15449169999919832,88.35832480000681,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1500,0.02,imagenes\Leche-de-almendras.jpg,0.36073876480313727,None,0,2,2,1,0,14,14,9,88.60256664999179,None,88.60209349999786,None,3.506510416666667,0.08014720000210218,88.60209349999786,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1500,0.02,imagenes\Galletas-festival.jpg,0.36121121246191135,None,0,2,2,1,0,15,15,7,88.71991626001545,None,88.72207630000776,None,2.85546875,0.10864979997859336,88.72207630000776,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1500,0.02,imagenes\Papas-limon.jpg,0.020692288100133793,None,0,2,2,1,0,16,16,14,88.85300262999954,88.8692022000032,88.85696020000614,None,2.725260416666667,0.12261379999108613,88.85696020000614,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1500,0.02,imagenes\Mango.jpeg,0.555669112372461,None,0,2,2,1,0,17,17,10,89.01934046001406,None,89.01553870001226,None,3.578125,0.1468622999964282,89.01553870001226,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1500,0.02,imagenes\Banano.jpeg,0.651633055306917,None,0,2,2,1,0,18,18,1,89.20267496001907,None,89.19540120000602,None,3.994791666666667,0.11691709997830912,89.19540120000602,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1500,0.02,imagenes\Papas-pollo.jpg,0.6683114062971784,None,0,2,2,1,0,19,19,15,89.33587803001865,None,89.3394610999967,None,4.346354166666667,0.12406370000098832,89.3394610999967,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1500,0.02,,,,0,2,2,1,,,,,,,,,,,,,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
400,0.02,imagenes\Leche-de-almendras.jpg,0.36073876480313727,None,0,3,3,0,0,0,0,9,89.55262785000377,89.56229450000683,89.55448740001884,None,4.61328125,0.06106770000769757,89.55448740001884,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
400,0.02,imagenes\Manzana.jpg,0.5168162194437935,None,0,3,3,0,0,1,1,11,89.65300946001662,89.66461890001665,89.6584189000132,None,3.12890625,0.2874997000035364,89.6584189000132,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
400,0.02,imagenes\Yogurt-alpina.jpg,0.21540995091807813,None,0,3,3,0,0,2,2,18,89.98614076001104,None,89.97920430000522,None,2.9205729166666665,0.16488070000195876,89.97920430000522,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
400,0.02,imagenes\Kiwi.jpg,0.5893907384852061,None,0,3,3,0,0,3,3,8,90.16908133000834,None,90.17150339999353,None,2.848958333333333,0.12506669998401776,90.17150339999353,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
400,0.02,imagenes\Brownie.jpg,0.17000143351927688,None,0,3,3,0,0,4,4,3,90.35263869000482,None,90.34474770000088,None,3.0247395833333335,0.13433319999603555,90.34474770000088,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
400,0.02,imagenes\Chocoramo.jfif.jpg,0.7789437122019539,None,0,3,3,0,0,5,5,4,90.51947495999048,90.53109289999702,90.52411830000347,None,3.779947916666667,0.12303610000526533,90.52411830000347,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
400,0.02,imagenes\Papas-naturales.jpg,0.15856838916280946,None,0,3,3,0,0,6,6,13,90.66925673000515,None,90.67573459999403,None,4.203125,0.137969899980817,90.67573459999403,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
400,0.02,imagenes\Rosquitas (1).jpg,0.3035383390851263,None,0,3,3,0,0,7,7,17,90.85253196000122,None,90.85585849999916,None,4.372395833333333,0.14115909999236465,90.85585849999916,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
400,0.02,imagenes\Alpinito.jpg,0.4515332417045813,None,0,3,3,0,0,8,8,0,91.05287769000279,None,91.04531069999211,None,3.3697916666666665,0.13449699999182485,91.04531069999211,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
400,0.02,imagenes\bon-bon-bun.jpg,0.7387922093313524,None,0,3,3,0,0,9,9,2,91.21962186001474,91.22844259999692,91.22266319999471,None,2.829427083333333,0.13873979999334551,91.22266319999471,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
400,0.02,imagenes\Nutella (1).jpg,0.5277483225747329,None,0,3,3,0,0,10,10,12,91.38587093001115,None,91.39397570001893,None,2.81640625,0.15455440001096576,91.39397570001893,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
400,0.02,imagenes\Uvas.jpg,0.7734382152670648,None,0,3,3,0,0,11,11,19,91.58618486000341,91.58564299999853,91.57791300001554,None,3.760416666666667,0.11930610000854358,91.57791300001554,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
400,0.02,imagenes\Croissant.jpg,0.6152458173421255,None,0,3,3,0,0,12,12,5,91.7359579600161,91.75068530000863,91.74331059999531,None,4.33984375,0.13735899998573586,91.74331059999531,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
400,0.02,imagenes\Banano.jpeg,0.651633055306917,None,0,3,3,0,0,13,13,1,91.91950506001012,None,91.91346670000348,None,3.4283854166666665,0.15055040002334863,91.91346670000348,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
400,0.02,imagenes\Galletas-festival.jpg,0.36121121246191135,None,0,3,3,0,0,14,14,7,92.10227105999365,None,92.0993328000186,None,3.1354166666666665,0.07888549999915995,92.0993328000186,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
400,0.02,imagenes\Papas-limon.jpg,0.020692288100133793,None,0,3,3,0,0,15,15,14,92.2028144299984,92.21897590000299,92.20752500000526,None,3.01171875,0.17220550001366064,92.20752500000526,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
400,0.02,imagenes\Mango.jpeg,0.555669112372461,None,0,3,3,0,0,16,16,10,92.41949286000454,92.4229825999937,92.41586290000123,None,3.994791666666667,0.1463915000203997,92.41586290000123,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
400,0.02,imagenes\Galletas Tosh.jpg,0.478088790487872,None,0,3,3,0,0,17,17,6,92.60247055999935,92.61491609999212,92.60813920001965,None,4.190104166666667,0.1545332999958191,92.60813920001965,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
400,0.02,imagenes\Popetas.jpg,0.07650200324054446,None,0,3,3,0,0,18,18,16,92.85256364999805,None,92.84895800001686,None,3.3502604166666665,0.08225440001115203,92.84895800001686,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
400,0.02,imagenes\Papas-pollo.jpg,0.6683114062971784,None,0,3,3,0,0,19,19,15,92.9526325300103,None,92.95654000001377,None,3.12890625,0.13987040001666173,92.95654000001377,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
400,0.02,,,,0,3,3,0,,,,,,,,,,,,,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
,,,,,,,,,,,,,,,,,,,,,93.18615690001752,None,96.2226898999943,None,,,,,,,
