Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,sound_3.started,sound_3.stopped,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text.started,text.stopped,text_4.started,text_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1000,0.0,imagenes/Pandebono.png,0.8988574378129985,None,0,1,1,3,0,27,27,26,,,120.83341717999429,None,121.81727739993948,None,3.565104166666667,1.4690089999930933,121.81727739993948,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/Leche-de-almendras.jpg,0.3886559457994673,None,0,1,1,3,0,28,28,9,,,122.41691132989945,None,123.40096020000055,None,3.565104166666667,1.0014326999662444,123.40096020000055,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/Manzana.jpg,0.4048420327008191,None,0,1,1,3,0,29,29,11,,,123.45062337990385,None,124.45036559994332,None,3.565104166666667,1.371040300000459,124.45036559994332,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/Alpinito.jpg,0.7416150880621702,None,0,1,1,3,0,30,30,0,,,124.88332316995366,125.88360279996414,125.88360279996414,None,3.565104166666667,1.1768622000236064,125.88360279996414,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,1,1,3,0,31,31,2,,,126.11690106993774,127.11680109996814,127.11680109996814,None,3.565104166666667,1.277274899999611,127.11680109996814,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/Uvas.jpg,0.4959291644143431,None,0,1,1,3,0,32,32,19,,,127.4331938799005,None,128.4001274999464,None,3.565104166666667,1.1528806999558583,128.4001274999464,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/Popetas.jpg,0.9621625733302204,None,0,1,1,3,0,33,33,16,,,128.63346656999784,None,129.6166324999649,None,3.565104166666667,1.3294621999375522,129.6166324999649,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/Pepinillos.png,0.0038966441241518046,None,0,1,1,3,0,34,34,28,,,129.999741179985,None,130.98386029992253,None,3.565104166666667,1.4973791000666097,130.98386029992253,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/Yogurt-alpina.jpg,0.5445152936222175,None,0,1,1,3,0,35,35,18,,,131.51644878991647,132.51661159994546,132.51661159994546,None,3.565104166666667,1.4376710000215098,132.51661159994546,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,,,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
400,0.02,imagenes/Chontaduro.png,0.8693553300418813,None,0,2,2,0,0,0,0,23,,,132.99978007993195,133.99977410002612,133.99977410002612,None,3.565104166666667,1.2732330999569967,133.99977410002612,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
400,0.02,imagenes/Kiwi.jpg,0.3929145850942286,None,0,2,2,0,0,1,1,8,,,134.29955318995053,135.29978689993732,135.29978689993732,None,3.565104166666667,1.3591454999987036,135.29978689993732,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
400,0.02,imagenes/Popetas.jpg,0.9621625733302204,None,0,2,2,0,0,2,2,16,,,135.71626646997174,None,136.7178601999767,None,3.565104166666667,1.1777255999622867,136.7178601999767,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
400,0.02,imagenes/pistachos.jpg,0.7450869742741464,None,0,2,2,0,0,3,3,30,,,136.91597608994925,None,137.90007520001382,None,3.565104166666667,1.3978936000494286,137.90007520001382,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
400,0.02,imagenes/Yogurt-alpina.jpg,0.5445152936222175,None,0,2,2,0,0,4,4,18,,,138.34949977998622,139.34971659991425,139.3329690999817,None,3.565104166666667,1.1848817000864074,139.3329690999817,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
400,0.02,imagenes/Banano.jpeg,0.2267656716538785,None,0,2,2,0,0,5,5,1,,,139.5660860799253,None,140.54976099997293,None,3.565104166666667,1.3688681999919936,140.54976099997293,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
400,0.02,imagenes/Croissant.jpg,0.5824748589948932,None,0,2,2,0,0,6,6,5,,,140.9661046799738,141.96618589991704,141.94953639991581,None,3.565104166666667,1.411745199933648,141.94953639991581,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
400,0.02,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,2,2,0,0,7,7,2,,,142.4492324598832,None,143.43403829995077,None,3.565104166666667,1.4491200000047684,143.43403829995077,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
400,0.02,imagenes/Mango.jpeg,0.4341155418941499,None,0,2,2,0,0,8,8,10,,,143.93250707990956,144.93273639993276,144.93273639993276,None,3.565104166666667,1.3400900000706315,144.93273639993276,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
400,0.02,imagenes/Leche-de-almendras.jpg,0.3886559457994673,None,0,2,2,0,0,9,9,9,,,145.41600961994845,None,146.3823319999501,None,3.565104166666667,1.6027677000965923,146.3823319999501,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
400,0.02,imagenes/Canelazo.png,0.6730479360767814,None,0,2,2,0,0,10,10,22,,,147.0656754699885,None,148.04995989997406,None,3.565104166666667,1.0938590000150725,148.04995989997406,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
400,0.02,imagenes/Rollo de queso.png,0.9201641182756888,None,0,2,2,0,0,11,11,33,,,148.1991277799243,149.19933640002273,149.19933640002273,None,3.565104166666667,1.5039239999605343,149.19933640002273,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
400,0.02,imagenes/Papas picantes.jpg,0.524978898672612,None,0,2,2,0,0,12,12,27,,,149.73218718991848,None,150.71693100000266,None,3.565104166666667,1.1625993000343442,150.71693100000266,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
400,0.02,imagenes/Galletas Tosh.jpg,0.9129693753280027,None,0,2,2,0,0,13,13,6,,,150.9323136799503,151.93234679999296,151.93234679999296,None,3.565104166666667,1.1894924000371248,151.93234679999296,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
